1	You won't use it in the Northshire Valley starter area.
2	You will get another one before you need to use it.
3	Outside, next to the building.
4	Run through the enemies and aggro the enemies in this small camp near this tent.
5	Run inside the tent after they attack you, they can't attack you inside the tent, so you will be safe.
6	If they still hit you inside the tent, run a little further into the tent.
7	While standing inside the tent, zoom your camera out and click the small pile of books in the junk to the right of the tent opening.
8	Don't worry about the enemies, you will die on purpose after you get the quest item.
9	Stand in the fire to die faster.
10	Since you are less than level 11, you will not receive resurrection sickness when you revive.
11	This basically makes dying have no real penalty at this level.
12	This will allow you to travel a long distance quickly.
13	Use the "Summon Imp" ability.
14	Inside the building.
15	Repair your items.
16	Sell any items you don't need, to clear some bag space.
17	Inside the building, on the ground floor.
18	Upstairs inside the building, on the middle floor.
19	Getting this far into level 3 will allow you to reach level 4 when you turn in a quest soon.
20	Outside, in front of the building.
21	Inside the mine.
22	Inside and outside the mine.
23	Outside, behind the building.
24	They look like wooden buckets on the ground.
25	You can find them all around the Northshire Vineyards area.
26	Getting this far into level 5 will allow you to reach level 6 when you turn in quests soon.
27	You need to be level 6 to be able to learn your class abilities before leaving this starter area.
28	Upstairs inside the building, all the way at the top.
29	If you can afford it, and you need more bag space, buy bags.
30	If you can afford it.
31	Upstairs inside the building.
32	While you wait for boats, it's a good time to make bandages and increase your First Aid skill.
33	You'll need higher skill to make better bandages later, so make sure to level it up as you go.
34	Keep bandages on hand for another way to heal yourself.
35	Target Guard Roberts.
36	First, cast your "Lesser Heal (Rank 2)" spell on him.
37	Second, cast your "Power Word: Fortitude" spell on him.
38	Be careful not to accidentally sell these to a vendor.
39	He walks around this area inside the mine.
40	You can find more outside the mine.
41	Getting this far into level 7 will allow you to reach level 8 after turning in quests soon.
42	There are multiple exits, so just leave through the one you come across first.
43	This will create a Hearthstone for you, so you have one again.
44	The next step in the guide can be pretty tough, so being a level higher will help.
45	They look like small stacks of brown logs at the base of trees around this area.
46	They look like brown bears.
47	They look like grey wolves.
48	In front of the building.
49	They look like humans.
50	Focus on killing the ones along the perimeter of the farm, near the fences and buildings.
51	Getting this far into level 9 will allow you to reach level 10 after turning in quests soon.
52	Be careful as you travel here, follow the road.
53	The enemies in this zone are much higher level than you currently.
54	Downstairs inside the building.
55	Getting this far into level 10 will allow you to reach level 11 after turning in quests soon, before moving on to Darkshore.
56	Open the flight map.
57	We are opening the flight map to let the guide learn that you have the Stormwind City flight path already.
58	This will allow you to use one-handed swords.
59	Use it while standing on the pink symbol on the ground.
60	Downstairs inside the building, inside the crypt.
61	Upstairs inside the building, in the basement above the crypt.
62	As you follow the guide, use your "Drain Soul" spell as you kill an enemy to get a Soul Shard.
63	Once you have a Soul Shard, use your "Summon Voidwalker" ability to summon your voidwalker.
64	It will tank enemies for you, making it easier to kill enemies.
65	He walks around this area inside the building.
66	He will attack you immediately after you accept this quest.
67	He will eventually surrender.
68	Buy a couple of stacks of ammo.
69	Buy some ammo, if you need to.
70	You are about to return to town, so it will be a good time to train your level 4 abilities.
71	Hurry, you have a timed quest.
72	There's not very many of them, and they can be spread out inside the cave.
73	Inside and outside the cave.
74	This is important, so you can visit your class trainer before leaving the starter area.
75	If you afford it.
76	Target Mountaineer Dolf.
77	They respawn quickly, so you'll be better staying close to the cave entrance.
78	You should already be level 7, or pretty close.
79	We are getting to level 8 now, so you can learn your level 8 abilities in town before going to quest more.
80	While you wait for boats or trams, it's a good time to make bandages and increase your First Aid skill.
81	On top of the mountain.
82	As you travel to him, be careful to avoid the elite yeti that walks around this area.
83	Wait for the elite yeti to leave the cave and walk away before you enter the cave.
84	He runs back quickly after he walks down the path a bit.
85	Try to get into the cave as quick as you can when he leaves it, to give yourself time to run back out safely.
86	If he attacks you as you leave the cave, just run away.
87	They look like tan wooden baskets on the ground around this area.
88	Getting this far into level 8 will allow you to reach level 9 after turning in quests soon.
89	While you are in the Wetlands, keep running north and jump off the cliff.
90	This is a much easier and faster way to reach Menethil Harbor.
91	It may not be for sale, since it's a limited supply item.
92	This item is needed for a quest later on in Duskwood.
93	It may take a moment for it to become Unguarded.
94	You will return to town soon, so it will be a good time to learn your level 10 abilities.
95	Now that you're level 10, you can purchase stronger bullets or arrows.
96	When you restock ammo at vendors, make sure to buy level 10 ammo.
97	Use it on a Large Crag Boar around this area.
98	Use it on a Snow Leopard around this area.
99	Use it on an Ice Claw Bear around this area.
100	He walks around this area.
101	Buy 20-40, whatever you have money and bag space for.
102	This will be used to feed your permanent pet soon and keep it Happy, so it deals more damage and gains Loyalty faster.
103	By keeping your pet Happy and ranking up its Loyalty, it won't run away and abandon you, and will need food less often to stay Happy.
104	Use your "Tame Beast" ability on an Ice Claw Bear.
105	They look like brown bears around this area.
106	Walk into the swirling portal.
107	On the middle platform, near the wall.
108	In the Ironforge section of the Deeprun Tram.
109	Use it on Deeprun Rats around this area.
110	They look like small grey rats on the ground around this area.
111	Ride the Deeprun Tram from Ironforge to Stormwind City.
112	In the Stormwind City section of the Deeprun Tram.
113	He looks like a white yeti.
114	He walks around this area, in and out of the cave.
115	They look like troggs holding white bones.
116	They look like troggs holding wooden mallets.
117	Getting this far into level 10 will allow you to reach level 11 after turning in quests soon.
118	There aren't enough quests to reach level 11 naturally in Dun Morogh.
119	You need to be level 11 before moving on to Darkshore soon.
120	Also, a lot of grey and green weapons drop from these enemies, so grinding them will get you a lot of money to use for weapon upgrades, learning abilities, and buying bags.
121	You will need these soon for a Paladin class quest.
122	We are opening the flight map to let the guide learn that you have the Ironforge flight path already.
123	He sometimes walks out near the entrance of the building.
124	This will allow you to equip two-handed maces.
125	This will allow you to equip two-handed axes and two-handed maces.
126	This will allow you to equip thrown weapons.
127	He walks around this area in a large path.
128	You should already have 10 Linen Cloth from earlier in the guide.
129	Use it on Narm Faulk's corpse.
130	This will resurrect him and allow you to talk to him.
131	This will allow you to equip staves.
132	This will allow you to equip two-handed swords.
133	This will allow you to equip one-handed swords.
134	You can't use it until level 15, but it will be a nice upgrade immediately once you reach level 15 soon.
135	This will allow you to use bows.
136	Also buy a Small Quiver or Medium Quiver, whichever you can afford.
137	Buy enough arrows to replace all of your ammo.  You will be using bows.
138	This will allow you to use staves.
139	You won't use it in the Shadowglen starter area.
140	Buy some ammo.
141	Up in the tall tree, inside the building.
142	They look like clusters of pink mushrooms on the ground around this area.
143	They are usually at the base of trees.
144	They look like tall flowers with orange petals on the ground around this area.
145	You should already be close to reaching level 5.
146	Upstairs inside the cave.
147	At the very top of the tall tree, inside the building.
148	At the top of the tower.
149	Target Sentinel Shaya.
150	First, cast your "Lesser Heal (Rank 2)" spell on her.
151	Second, cast your "Power Word: Fortitude" spell on her.
152	You need Herbalism, so you can gather 5 Earthroot as you quest in Teldrassil.
153	You will need the Earthroot for a later class quest.
154	Once you have the 5 Earthroot, you can abandon Herbalism, if you want to.
155	They look like green and brown vine balls on the ground around this area.
156	You are collecting these to be able to complete a future quest soon.
157	You are about to return to town, so it will be a good time to learn your level 8 abilities.
158	Upstairs inside the building, on the middle level.
159	You need to have the Cooking profession learned in order to accept a quest soon.
160	They look like small brown balls with green smoke rising out of them at the base of trees around this area.
161	He can spawn in multiple locations inside this cave.
162	If he's not here, search around in the cave until you find him.
163	Anywhere inside the cave.
164	Try to die around this area, or to the east of here, so that you end up in Dolanaar.
165	This will create a Hearthstone for you.
166	She walks in a large pattern along the road from Dolanaar to Darnassus.
167	You will be returning to town soon, so it will be a good time to learn your level 10 abilities.
168	This is an escort quest.
169	If she's not here, someone may be escorting her.
170	Wait until she respawns.
171	Mist will follow you as you walk.
172	Try to hurry, this quest is timed.
173	He walks around inside the building, at the top.
174	Use it on a Webwood Lurker around this area.
175	They look like green spiders.
176	Dismiss it after you tame it.
177	Use it on a Nightsaber Stalker around this area.
178	They look like dark colored tigers.
179	Use it on a Strigid Screecher around this area.
180	They look like grey birds.
181	You must be close to this area.
182	Use your "Tame Beast" ability on a Strigid Hunter.
183	They look like grey birds around this area.
184	This will be your permanent pet for a while.
185	They look like swamp elementals.
186	Work your way north along the water as you kill them, the next step is far north.
187	She looks like a a grey spider that walks around this area.
188	She can spawn in multiple locations.
189	Stealth and use your "Pickpocket" ability on Sethir the Ancient.
190	He looks like a purple satyr that sometimes stands here, and walks out onto the huge tree branch nearby.
191	Be careful to not attack him or be detected, he summons a group of enemies to help him fight.
192	Use Herbalism to gather these as you quest in Teldrassil.
193	Collect any herbs you come across, because you need Herbalism level 15 to be able to collect Earthroot.
194	Earthroot nodes can be found in the areas of Teldrassil between Dolanaar and Darnassus, north and south of the road.
195	Once you collect 5 Earthroot, you can abandon Herbalism, if you want to.
196	You can't use it until level 11, but you'll be level 11 soon and it will be a nice instant upgrade.
197	You will equip it after you reach level 11 soon.
198	This will be used to feed your permanent pet and keep it Happy, so it deals more damage and gains Loyalty faster.
199	You won't use it in the Ammen Vale starter area.
200	Cast it on a Draenei Survivor.
201	They look like red glowing Draenei laying on the ground around this area.
202	They look like red and yellow flowers on the ground around this area.
203	Getting this far into level 3 will allow you to reach level 4 after turning in quests soon.
204	Outside the building.
205	They look like pink crystals with golden parts spinning around them on the ground around this area.
206	Use it on Nestlewood Owlkins.
207	They look like yellow owlkins around this area.
208	You should already be pretty close to reaching level 5.
209	Getting this far into level 5 will allow you to reach level 6 after turning in quests soon.
210	Use it next to Schools of Red Snapper
211	They look like groups of small red fish in the water around this area.
212	Sometimes an Angry Murloc will appear after you use the Draenei Fishing Net.
213	They look like black tigers with white stripes around this area.
214	Cast it on Tavara.
215	You should already be level 7, or very close.
216	They look like tree stumps with a ring of frayed bark around the top of them on the ground around this area.
217	They look like piles of purple leaves on the ground around this area.
218	They look like blue flowers near trees on the ground around this area.
219	Follow Stillpine Ancestor Coo as he walks.
220	Jump off the cliff in the direction the arrow is pointing.
221	You will float down safely to the ground.
222	Follow Stillpine Ancestor Tikti as he walks.
223	Underwater.
224	Follow Stillpine Ancestor Yor as he walks.
225	He eventually runs to this location.
226	They look like yellow wooden cages on the ground around this area.
227	They look like glowing white orbs in small stands on the ground around this area.
228	On the dock.
229	He looks like a gnome that walks on the beach around this area.
230	You are about to have to go inside a cave and fight your way to a level 10 enemy.
231	Being a level higher will help.
232	You should already be pretty close to reaching level 10.
233	Downstairs inside the cave.
234	Anywhere inside this cave.
235	Use it on a Barbed Crawler.
236	They look like crabs underwater around this area.
237	Use it on a Greater Timberstrider.
238	They look like large birds on the ground around this area.
239	Use it on a Nightstalker.
240	They look like dark grey tigers on the ground around this area.
241	Use your "Tame Beast" ability on a Nightstalker.
242	Try to find one that's level 9.
243	They are stealthed, and rare, around this area.
244	If you don't find one before you finish the Ravager Hide quest, you can skip it.
245	They look like brown bags with yellow contents in them on the ground near murloc huts around this area.
246	He looks like a larger purple murloc that walks up and down the beach around this area.
247	Eventually, a Quel'dorei Magewraith will appear and attack you.
248	You will be attacked by 2 owlkins.
249	It walks around this area.
250	At the top of the platform.
251	This will allow you to use two-handed swords.
252	Buy enough ammo to last you for a while.
253	Use your "Tame Beast" ability on a Thistle Bear.
254	Try to find one that's level 11.
255	They look like bears around this area.
256	You can abandon your pet right before taming a Thistle Bear.
257	This will be your permanent pet.
258	Use it on a Rabid Thistle Bear around this area.
259	Be careful to not accidentally use it on a regular Thistle Bear.
260	Make sure it's very close to you when you use it.
